i,smiles,A_G_eV
49907,O=CC1CC(C1)C1CO1,-74.43366216
49908,O=CC1CC(C1)N1CC1,-76.69068226
49909,O=CC1CC(O1)C1CC1,-74.50707845
49910,O=CC1CC(O1)C1CN1,-69.37768028
49911,O=CC1CC(O1)C1CO1,-66.96675267
49912,C1CC1C2CN(C2)C=O,-77.60732455
49913,O=CN1CC(C1)C1CO1,-70.11886365
49914,C1CN1C2CN(C2)C=O,-72.37030541
49915,N=C1C(CN1C=O)C=O,-61.86900133
49916,N=CN1CC(C=O)C1=O,-61.85253845
49917,O=CC1CN(C=O)C1=O,-59.88689774
49918,O=CC1CC(C=O)C=C1,-71.06552009
49919,O=CC1CN(C=O)C=C1,-66.87592111
49920,O=CC1CN(C=O)C=N1,-62.33521378
49921,O=CC1NC(C=O)C=C1,-66.01960642
49922,O=CC1OC(C=O)C=C1,-63.4636694
49923,O=CC1CC(C=C1)C#C,-72.11310352
49924,O=CC1CC(C=C1)C#N,-68.86188872
49925,O=CC1NC(C=C1)C#N,-63.73526611
49926,O=CC1OC(C=C1)C#C,-64.42980919
49927,O=CC1OC(C=C1)C#N,-61.12218521
49928,O=CN1CC(C=C1)C#C,-67.87071447
49929,O=CN1CC(C=C1)C#N,-64.59849249
49930,O=CN1CC(N=C1)C#C,-63.29721743
49931,O=CN1CC(N=C1)C#N,-59.97454557
49932,O=CC1CC(CC#C)C1,-76.54246191
49933,O=CC1CC(CC#C)O1,-69.06823255
49934,O=CC1CC(CC#N)C1,-73.34498957
49935,O=CC1CC(CC#N)N1,-68.272055
49936,O=CC1CC(CC#N)O1,-65.81133058
49937,C#CCN1CC(C1)C=O,-71.22108751
49938,C1C(CN1CC#N)C=O,-67.94587228
49939,C#CCC1CN(C1)C=O,-72.20858822
49940,C1C(CN1C=O)CC#N,-68.9436861
49941,N=CN1CC1(C#C)C#C,-62.69870329
49942,N=CN1CC1(C#C)C#N,-59.35243917
49943,N=CN1CC1(C#N)C#N,-55.90464941
49944,O=CC1CC1(C#C)C#C,-65.60770787
49945,O=CC1CC1(C#C)C#N,-62.27132148
49946,O=CC1CC1(C#N)C#N,-58.84530082
49947,O=CC1NC1(C#C)C#C,-60.44595539
49948,O=CC1NC1(C#C)C#N,-57.05713267
49949,O=CC1NC1(C#N)C#N,-53.58324721
49950,O=CC1OC1(C#C)C#C,-57.95298548
49951,O=CC1OC1(C#C)C#N,-54.52005314
49952,O=CC1OC1(C#N)C#N,-50.98023451
49953,C#CC1(CN1C=O)C#C,-60.72255899
49954,O=CN1CC1(C#C)C#N,-57.3431242
49955,C1C(N1C=O)(C#N)C#N,-53.84717031
49956,N=CN1CC1(C=O)C#C,-61.74742092
49957,N=CN1CC1(C=O)C#N,-58.36896574
49958,O=CC1CC1(C=O)C#C,-64.66341882
49959,O=CC1CC1(C=O)C#N,-61.30150815
49960,O=CC1NC1(C=O)C#C,-59.43211407
49961,O=CC1NC1(C=O)C#N,-56.02557675
49962,O=CC1OC1(C=O)C#C,-56.89789172
49963,O=CC1OC1(C=O)C#N,-53.43660512
49964,O=CN1CC1(C=O)C#C,-59.75516748
49965,O=CN1CC1(C=O)C#N,-56.33151421
49966,N=CN1CC1(C=O)C=O,-60.70519813
49967,O=CC1CC1(C=O)C=O,-63.63874737
49968,O=CC1NC1(C=O)C=O,-58.5169956
49969,O=CC1OC1(C=O)C=O,-55.71885016
49970,C1C(N1C=O)(C=O)C=O,-58.7335165
49971,O=CC1CC11C2CC1C2,-75.75959072
49972,O=CC1CC11C2CC1O2,-67.90881039
49973,O=CC1CC11C2CN1C2,-70.2730705
49974,O=CC1NC11C2CC1C2,-70.73362298
49975,O=CC1NC11C2CC1O2,-62.84929103
49976,O=CC1OC11C2CC1C2,-68.37698206
49977,O=CC1OC11C2CC1N2,-63.07759445
49978,O=CC1OC11C2CC1O2,-60.44015937
49979,O=CN1CC11C2CC1C2,-71.0253289
49980,O=CN1CC11C2CC1O2,-63.1425752
49981,N=C1CC2(CC2C=O)O1,-65.48237229
49982,O=CC1CC11CC(=O)C1,-70.4085015
49983,O=CC1CC11CC(=O)N1,-66.10077795
49984,O=CC1CC11CC(=O)O1,-63.68565978
49985,O=CC1NC11CC(=O)C1,-65.33796154
49986,O=CC1OC11CC(=O)C1,-62.93612252
49987,C1C(=O)CC12CN2C=O,-65.61176237
49988,O=CC1CC11CC2CC12,-76.47310012
49989,O=CC1CC11CC2CN12,-71.34993336
49990,O=CC1CC11CC2NC12,-71.28247637
49991,O=CC1CC11CC2OC12,-68.92471978
49992,O=CC1CC11CN2CC12,-71.27327892
49993,O=CC1CC11OC2CC12,-68.80207812
49994,O=CC1NC11CC2CC12,-71.4234857
49995,O=CC1NC11CC2NC12,-66.21242621
49996,O=CC1NC11CC2OC12,-63.84155373
49997,O=CC1NC11CN2CC12,-66.20559615
49998,O=CC1OC11CC2CC12,-69.04831383
49999,O=CC1OC11CC2NC12,-63.77575663
50000,O=CC1OC11CC2OC12,-61.44200047
50001,O=CC1OC11CN2CC12,-63.80669596
50002,O=CN1CC11CC2CC12,-71.74664796
50003,O=CN1CC11CC2NC12,-66.53692183
50004,O=CN1CC11CC2OC12,-64.15255251
50005,O=CN1CC11CN2CC12,-66.52435017
50006,O=CC1CC11CC=CC1,-77.6957343
50007,O=CC1CC11CN=CO1,-65.8578076
50008,O=CC1NC11CC=CC1,-72.6676985
50009,O=CC1OC11CC=CC1,-70.30803711
50010,O=CN1CC11CC=CC1,-72.95834317
50011,N=C1NCC11OC1C=O,-60.30513653
50012,N=C1OCC11CC1C=O,-65.49091666
50013,N=C1OCC11CN1C=O,-60.651755
50014,N=C1OCC11NC1C=O,-60.29925888
50015,N=C1OCC11OC1C=O,-57.88286178
50016,N=CN1CC11COC1=O,-60.825935
50017,O=CC1CC11CCC1=O,-70.54640874
50018,O=CC1CC11CNC1=O,-66.16684716
50019,O=CC1CC11COC1=O,-63.69583683
50020,O=CC1CC11NCC1=O,-65.32666882
50021,O=CC1CC11OCC1=O,-62.84382154
50022,O=CC1NC11CCC1=O,-65.467787
50023,O=CC1NC11CNC1=O,-61.09168126
50024,O=CC1NC11COC1=O,-58.59552763
50025,O=CC1OC11CCC1=O,-62.91508813
50026,O=CC1OC11CNC1=O,-58.54085998
50027,O=CC1OC11COC1=O,-56.02775366
50028,O=CN1CC11CCC1=O,-65.69532849
50029,O=CN1CC11CNC1=O,-61.32749502
50030,O=CN1CC11COC1=O,-58.8359401
50031,O=CC1CC11CCC=C1,-77.75061964
50032,O=CC1CC11COC=N1,-65.92477479
50033,O=CC1CC11OCC=C1,-70.21532797
50034,O=CC1NC11CCC=C1,-72.75129184
50035,O=CC1OC11CCC=C1,-70.38441944
50036,O=CN1CC11CCC=C1,-73.06550156
50037,O=CC1CC11CCCC1,-82.77435605
50038,O=CC1CC11CCCO1,-75.30067092
50039,O=CC1CC11CCOC1,-75.15163423
50040,O=CC1CC11COCO1,-67.745651
50041,O=CC1NC11CCCC1,-77.74180316
50042,O=CC1NC11CCOC1,-70.10348923
50043,O=CC1OC11CCCC1,-75.32279377
50044,O=CC1OC11CCOC1,-67.72780034
50045,C1CCC2(C1)CN2C=O,-78.04395824
50046,O=CN1CC11CCOC1,-70.40338576
50047,O=CC1CC1C#CC#C,-66.17854805
50048,O=CC1CC1C#CC#N,-62.70953342
50049,O=CC1NC1C#CC#C,-60.96737971
50050,O=CC1NC1C#CC#N,-57.47365715
50051,O=CC1OC1C#CC#C,-58.50600221
50052,O=CC1OC1C#CC#N,-54.96593869
50053,O=CN1CC1C#CC#C,-61.30101835
50054,O=CN1CC1C#CC#N,-57.78873764
50055,N=C(C#N)N1CC1C=O,-58.31078782
50056,O=CC1CC1C(=O)C#C,-64.77874062
50057,O=CC1CC1C(=O)C#N,-61.29345359
50058,O=CC1CN1C(=O)C#C,-59.79761722
50059,O=CC1CN1C(=O)C#N,-56.34688864
50060,O=CC1NC1C(=O)C#C,-59.53595266
50061,O=CC1NC1C(=O)C#N,-56.02729107
50062,O=CC1OC1C(=O)C#C,-57.03751327
50063,O=CC1OC1C(=O)C#N,-53.49075575
50064,O=CN1CC1C(=O)C#C,-59.90376879
50065,O=CN1CC1C(=O)C#N,-56.37927017
50066,N=C(C=O)N1CC1C=O,-60.69197341
50067,O=CC1CC1C(=O)C=O,-63.64108755
50068,O=CC1CN1C(=O)C=O,-58.69751585
50069,O=CC1NC1C(=O)C=O,-58.37995913
50070,O=CC1OC1C(=O)C=O,-55.8515056
50071,O=CN1CC1C(=O)C=O,-58.73245525
50072,O=CC1CC1C1CCC1,-81.97662745
50073,O=CC1CC1C1CCO1,-74.53861643
50074,O=CC1CC1C1COC1,-74.3820694
50075,O=CC1CN1C1CCC1,-76.69242378
50076,O=CC1CN1C1COC1,-69.05778339
50077,O=CC1NC1C1CCC1,-76.89346141
50078,O=CC1NC1C1CCO1,-69.42777642
50079,O=CC1NC1C1COC1,-69.30431842
50080,O=CC1OC1C1CCC1,-74.41513122
50081,O=CC1OC1C1CCO1,-67.0094201
50082,O=CC1OC1C1COC1,-66.81828742
50083,O=CN1CC1C1CCC1,-77.13137044
50084,O=CN1CC1C1CCO1,-69.7270471
50085,O=CN1CC1C1COC1,-69.51501608
50086,O=CC1CC1CC1CC1,-81.88274821
50087,O=CC1CC1CC1CO1,-74.44416575
50088,O=CC1CC1CN1CC1,-76.62200075
50089,O=CC1CC1OC1CC1,-74.27148238
50090,O=CC1CN1CC1CC1,-76.5620541
50091,O=CC1CN1CC1CN1,-71.45369032
50092,O=CC1CN1CC1CO1,-69.06466786
50093,O=CC1NC1CC1CC1,-76.81751446
50094,O=CC1NC1CC1CO1,-69.38181641
50095,O=CC1NC1CN1CC1,-71.56405965
50096,O=CC1OC1CC1CC1,-74.39562067
50097,O=CC1OC1CC1CO1,-66.93850726
50098,O=CC1OC1CN1CC1,-69.12069608
50099,O=CN1CC1CC1CC1,-77.13708482
50100,O=CN1CC1CC1CO1,-69.68593071
50101,O=CN1CC1CN1CC1,-71.88259598
50102,O=CC1CC1CCC#C,-76.52335953
50103,O=CC1CC1CCC#N,-73.28221293
50104,O=CC1CC1NCC#N,-68.08535777
50105,O=CC1CC1OCC#C,-68.77783279
50106,O=CC1CC1OCC#N,-65.42367736
50107,O=CC1CN1CCC#C,-71.19798506
50108,O=CC1CN1CCC#N,-67.94796755
50109,O=CC1NC1CCC#C,-71.44947256
50110,O=CC1NC1CCC#N,-68.21028519
50111,O=CC1OC1CCC#C,-69.01868064
50112,O=CC1OC1CCC#N,-65.76414606
50113,O=CN1CC1CCC#C,-71.74071588
50114,O=CN1CC1CCC#N,-68.48196353
50115,O=CC1CC2(CC12)C#C,-71.11469104
50116,O=CC1CC2(CC12)C#N,-67.77038614
50117,O=CC1CC2(CN12)C#C,-65.86531794
50118,O=CC1CC2(CN12)C#N,-62.52351648
50119,O=CC1CC2(NC12)C#C,-65.96227206
50120,O=CC1CC2(NC12)C#N,-62.61415756
50121,O=CC1CC2(OC12)C#C,-63.54663688
50122,O=CC1CC2(OC12)C#N,-60.14698404
50123,O=CC1NC2(CC12)C#C,-65.7881737
50124,O=CC1NC2(CC12)C#N,-62.44873962
50125,O=CC1OC2(CC12)C#C,-63.29980252
50126,O=CC1OC2(CC12)C#N,-59.92504808
50127,O=CN1CC2(CC12)C#C,-66.60524958
50128,O=CN1CC2(CC12)C#N,-63.28252329
50129,O=CC1CC2(CC12)C=O,-70.05439991
50130,O=CC1CC2(CN12)C=O,-64.84246965
50131,O=CC1CC2(NC12)C=O,-64.92342349
50132,O=CC1CC2(OC12)C=O,-62.51146184
50133,O=CC1NC2(CC12)C=O,-64.83022453
50134,O=CC1OC2(CC12)C=O,-62.2304772
50135,O=CN1CC2(CC12)C=O,-65.57603384
50136,N=C1N(CC11CC1)C=O,-68.42403052
50137,N=C1N(CC11CN1)C=O,-63.36538192
50138,N=C1N(CC11CO1)C=O,-60.82041109
50139,N=CN1CC2(CC2)C1=O,-68.39320003
50140,N=CN1CC2(CN2)C1=O,-63.16877976
50141,N=CN1CC2(CO2)C1=N,-62.76801066
50142,N=CN1CC2(CO2)C1=O,-60.76835573
50143,O=CC1OC2(CC2)C1=O,-62.75290835
50144,C1CC12CN(C2=O)C=O,-66.46396814
50145,O=CN1CC2(CN2)C1=O,-61.22885379
50146,O=CN1CC2(CO2)C1=O,-58.81291928
50147,O=CC1CC2(CC2)C=C1,-77.63788293
50148,O=CC1CC2(CN2)C=C1,-72.56832257
50149,O=CC1CC2(CO2)C=C1,-70.25633551
50150,O=CC1OC2(CC2)C=C1,-70.12052355
50151,C1CC12CN(C=C2)C=O,-73.41699086
50152,C1CC12CN(C=N2)C=O,-68.91037938
50153,O=CN1CC2(CN2)C=C1,-68.32299469
50154,O=CN1CC2(CO2)C=C1,-66.01424578
50155,C1CC2(C1)CC(C2)C=O,-82.00958042
50156,O=CC1CC2(CCC2)O1,-74.71606179
50157,O=CC1CC2(CCO2)C1,-74.71720467
50158,C1C(CC12COC2)C=O,-74.43385264
50159,O=CC1CC2(COC2)N1,-69.5114786
50160,O=CC1CC2(COC2)O1,-67.02795105
50161,C1CC2(C1)CN(C2)C=O,-77.70536713
50162,C1COC12CN(C2)C=O,-70.31440458
50163,C1C2(CN1C=O)COC2,-70.12384333
50164,O=CC1CC23CC(C2)C13,-74.26155023
50165,O=CC1CC23CC(C2)N13,-69.11370276
50166,O=CC1CC23CC(O2)C13,-66.91665653
50167,O=CC1CC23CN(C2)C13,-68.50961029
50168,O=CC1NC23CN(C2)C13,-63.2189031
50169,O=CC1OC23CC(C2)C13,-66.45624011
50170,O=CC1OC23CN(C2)C13,-60.75445072
50171,O=CN1CC23CC(C2)C13,-69.91545864
50172,O=CN1CC23CC(O2)C13,-62.31238344
50173,O=CC1CC2=CCCC12,-77.16217371
50174,O=CC1CC2=CCOC12,-69.60037816
50175,O=CC1NC2=NCCC12,-67.72499757
50176,O=CC1OC2=NCCC12,-65.08024263
50177,O=CN1CC2=CCCC12,-72.73365887
50178,O=CC1CC2C(C#C)C12,-70.89283672
50179,O=CC1CC2C(C#C)N12,-65.71810441
50180,O=CC1CC2C(C#N)C12,-67.64480565
50181,O=CC1CC2C(C#N)N12,-62.35804412
50182,O=CC1CN2C(C#C)C12,-65.69658022
50183,O=CC1CN2C(C#N)C12,-62.36754089
50184,O=CC1NC2C(C#N)C12,-62.33823424
50185,O=CC1OC2C(C#C)C12,-63.10181257
50186,O=CC1OC2C(C#N)C12,-59.89672104
50187,O=CN1CC2C(C#C)C12,-66.49964225
50188,O=CN1CC2C(C#N)C12,-63.18374601
50189,N=C1NC2C(OC12)C=O,-60.04012498
50190,N=C1OC2C(CC12)C=O,-65.4271332
50191,N=C1OC2C(NC12)C=O,-60.20042717
50192,N=C1OC2C(OC12)C=O,-57.61844887
50193,O=CC1CC2C1CC2=O,-70.25135583
50194,O=CC1CC2C1NC2=O,-66.05933503
50195,O=CC1CC2C1OC2=O,-63.61771298
50196,O=CC1CC2N1CC2=O,-64.90317822
50197,O=CC1CN2C1CC2=O,-65.5077605
50198,O=CC1NC2C1CC2=O,-65.03809221
50199,O=CC1NC2C1NC2=O,-60.7840839
50200,O=CC1NC2C1OC2=O,-58.30159038
50201,O=CC1OC2C1CC2=O,-62.53861879
50202,O=CC1OC2C1NC2=O,-58.25922227
50203,O=CC1OC2C1OC2=O,-55.81063412
50204,O=CN1CC2C1CC2=O,-65.96717011
50205,O=CC1CC2C3C1CN23,-71.89296351
50206,O=CC1CC2C3CC1C23,-77.06783188
50207,O=CC1CC2C3CC1N23,-72.11508995
50208,O=CC1CC2C3CN1C23,-71.76101557
50209,O=CC1CC2C3OC1C23,-69.4672057
50210,O=CC1CN2C3CC1C23,-71.91813403
50211,O=CC1NC2C3OC1C23,-64.22164219
50212,O=CC1OC2C3CC1C23,-69.41215709
50213,O=CC1OC2C3OC1C23,-61.74769303
50214,O=CN1CC2C3C1CN23,-67.57103562
50215,O=CN1CC2C3CC1C23,-72.81099359
50216,O=CC1CC2C3CC2C13,-76.66858662
50217,O=CC1CC2C3CC2N13,-71.36900853
50218,O=CC1CC2C3CN2C13,-71.27798649
50219,O=CC1CC2C3OC2C13,-68.81701716
50220,O=CC1NC2C3OC2C13,-63.70968742
50221,O=CC1OC2C3CC2C13,-69.09411057
50222,O=CC1OC2C3NC2C13,-63.81026065
50223,O=CC1OC2C3OC2C13,-61.23712605
50224,O=CN1CC2C3CC2C13,-72.362142
50225,O=CN1CC2C3OC2C13,-64.4769665
50226,O=CC1CC2C1C1CN21,-70.87944873
50227,O=CC1CC2C3CC3C12,-76.04721493
50228,O=CC1CC2C3CC3N12,-70.82592396
50229,O=CC1CC2C3CN3C12,-70.85299927
50230,O=CC1CC2C3NC3C12,-71.02380506
50231,O=CC1CC2C3OC3C12,-68.68536854
50232,O=CC1CN2C3CC3C12,-70.85199245
50233,O=CC1NC2C3CN3C12,-65.72033575
50234,O=CC1OC2C3CC3C12,-68.54324354
50235,O=CC1OC2C3CN3C12,-63.30021069
50236,O=CC1OC2C3NC3C12,-63.32217026
50237,O=CC1OC2C3OC3C12,-61.11453881
50238,O=CN1CC2C1C1CN21,-66.61349463
50239,O=CN1CC2C3CC3C12,-71.83845913
50240,O=CN1CC2C3NC3C12,-66.6754005
50241,O=CN1CC2C3OC3C12,-64.32178004
50242,O=CC1CC2C=CCC12,-77.62103909
50243,O=CC1CC2C=CCN12,-72.3664414
50244,O=CC1CC2N=COC12,-65.93707433
50245,O=CC1OC2C=CCC12,-70.10416951
50246,O=CN1CC2C=CCC12,-73.42782099
50247,N=C1OC2CC(C=O)C12,-65.40585391
50248,N=C1OC2CN(C=O)C12,-60.94552898
50249,O=CC1CC2CC(=O)C12,-70.28771022
50250,O=CC1CC2CC(=O)N12,-65.53018267
50251,O=CC1CC2NC(=O)C12,-66.050192
50252,O=CC1CC2OC(=O)C12,-63.59659696
50253,O=CC1CN2CC(=O)C12,-64.95493426
50254,O=CC1NC2CC(=O)C12,-65.1313728
50255,O=CC1OC2CC(=O)C12,-62.68849903
50256,O=CN1CC2CC(=O)C12,-65.89073336
50257,O=CN1CC2NC(=O)C12,-61.60858849
50258,O=CN1CC2OC(=O)C12,-59.11028516
50259,O=CC1CC2CC(C1)O2,-75.20213854
50260,O=CC1CC2CC(C2)C1,-82.54039267
50261,O=CC1CC2CC(C2)O1,-74.98115498
50262,O=CC1CN2CC(C2)O1,-69.49994098
50263,O=CC1OC2CC(C2)O1,-67.40978103
50264,O=CN1CC2CC(C1)O2,-70.89901371
50265,O=CN1CC2CC(C2)C1,-78.32984092
50266,O=CC1CC2CC12C#C,-71.13175258
50267,O=CC1CC2CC12C#N,-67.85202025
50268,O=CC1CC2NC12C#C,-65.95783661
50269,O=CC1CC2NC12C#N,-62.60191244
50270,O=CC1CC2OC12C#C,-63.5419021
50271,O=CC1CC2OC12C#N,-60.13400421
50272,O=CC1CN2CC12C#C,-65.8886653
50273,O=CC1CN2CC12C#N,-62.53641467
50274,O=CC1NC2CC12C#C,-65.77666329
50275,O=CC1NC2CC12C#N,-62.47399178
50276,O=CC1OC2CC12C#C,-63.33436096
50277,O=CC1OC2CC12C#N,-60.0033352
50278,O=CN1CC2CC12C#C,-66.5823104
50279,O=CN1CC2CC12C#N,-63.2253522
50280,O=CC1CC2CC12C=O,-70.0902645
50281,O=CC1CC2NC12C=O,-64.95060765
50282,O=CC1CC2OC12C=O,-62.38128263
50283,O=CC1CN2CC12C=O,-64.76810097
50284,O=CC1NC2CC12C=O,-64.77479497
50285,O=CC1OC2CC12C=O,-62.29328105
50286,O=CN1CC2CC12C=O,-65.56988407
50287,O=CC1CC2CC1C2=O,-70.59133471
50288,O=CC1CC2NC1C2=O,-65.36843827
50289,O=CC1CC2OC1C2=O,-62.9064077
50290,O=CC1NC2CC1C2=O,-65.3146686
50291,O=CC1OC2CC1C2=O,-62.79807923
50292,O=CN1CC2CC1C2=O,-66.09321318
50293,O=CC1CC2CC1C=C2,-77.87214563
50294,O=CC1CC2OC1C=C2,-70.3424595
50295,O=CC1OC2CC1C=C2,-70.31073104
50296,O=CC1OC2OC1C=C2,-62.77448697
50297,O=CN1CC2CC1C=C2,-73.52368665
50298,N=C1C2CC2CN1C=O,-69.10319917
50299,N=C1C2NC2CN1C=O,-63.95842658
50300,N=C1C2OC2CN1C=O,-61.55977129
50301,N=C1N2CC2CN1C=O,-63.92490217
50302,N=CN1CC2CC2C1=O,-68.94711473
50303,N=CN1CC2CN2C1=O,-63.86283303
50304,N=CN1CC2NC2C1=O,-63.76005567
50305,N=CN1CC2OC2C1=O,-61.34150887
50306,O=CC1CC2CC2C1=O,-71.13909965
50307,O=CC1CC2CN2C1=O,-66.14970399
50308,O=C[C-]1[NH2+]C2CC2C1=O,-64.81580251
50309,O=CC1OC2CC2C1=O,-63.34053794
50310,O=CN1CC2CC2C1=O,-67.04474046
50311,O=CN1CC2CN2C1=O,-61.94807758
50312,O=CN1CC2NC2C1=O,-61.85308268
50313,O=CN1CC2OC2C1=O,-59.42112067
50314,O=CC1CC2CC2C=C1,-77.59736519
50315,O=CC1CC2NC2C=C1,-72.52130132
50316,O=CC1CC2OC2C=C1,-70.17380341
50317,O=CC1CN2CC2C=C1,-72.33762455
50318,O=CC1OC2CC2C=C1,-69.9749427
50319,O=CN1CC2CC2C=C1,-73.5415101
50320,O=CN1CC2CC2N=C1,-68.84392921
50321,O=CN1CC2NC2C=C1,-68.44895614
50322,O=CN1CC2OC2C=C1,-66.10766242
50323,O=CC1CC2CC3C1N23,-72.16513166
50324,O=CC1CC2CC3C2C13,-77.10704347
50325,O=CC1CC2CC3C2N13,-71.96621653
50326,O=CC1CC2CN3C2C13,-71.90343989
50327,O=CC1CC2OC3C2C13,-69.49286602
50328,O=CC1CN2CC3C1C23,-71.769696
50329,O=CC1NC2CN3C2C13,-66.75409579
50330,O=CC1OC2CC3C2C13,-69.52394141
50331,O=CC1OC2CN3C2C13,-64.25633669
50332,O=CN1CC2CC3C2C13,-72.78321078
50333,O=CN1CC2OC3C2C13,-65.04927608
50334,O=CC1CC2CC=CC12,-77.69671391
50335,O=CC1CC2OC=NC12,-65.96208158
50336,O=CC1CN2CC=CC12,-72.4698174
50337,O=CC1OC2CC=CC12,-70.17940896
50338,O=CN1CC2CC=CC12,-73.40782063
50339,O=CC1CC2CC1CO2,-75.66334409
50340,O=CC1CC2CCC1C2,-83.16878489
50341,O=CC1CC2CCC1O2,-75.78712863
50342,O=CC1CC2COC1C2,-75.70500471
50343,O=CC1CC2COC1O2,-68.44950036
50344,O=CC1CC2OCC1O2,-68.3746963
50345,O=CC1OC2CC1CO2,-68.34242361
50346,O=CC1OC2CCC1C2,-75.66309919
50347,O=CC1OC2CCC1O2,-68.3744514
50348,O=CC1OC2COC1C2,-68.14495068
50349,O=CN1CC2CC1CO2,-71.3682194
50350,O=CN1CC2CCC1C2,-78.97333546
50351,O=CC1CC2CCC2=C1,-77.20595681
50352,O=CC1CC2CNC2=N1,-67.8327546
50353,O=CC1CC2COC2=N1,-65.2158369
50354,O=CC1CC2OCC2=C1,-69.44821216
50355,O=CC1OC2CCC2=C1,-69.64002513
50356,O=CN1CC2CCC2=C1,-72.89646451
50357,O=CN1CC2OCC2=C1,-65.12242025
50358,O=CC1CC2CCC2C1,-82.64472107
50359,O=CC1CC2CCC2O1,-75.20885975
50360,O=CC1CC2COC2C1,-75.25911915
50361,O=CC1CC2OCC2O1,-67.77841349
50362,O=CC1OC2CCC2O1,-67.81781556
50363,O=CN1CC2CCC2C1,-78.45074105
50364,O=CN1CC2COC2C1,-70.96973606
50365,O=CC1CC2CCC=C12,-77.22481429
50366,O=CC1CC2OCC=C12,-69.58916707
50367,O=CC1NC2CCC=C12,-72.04273491
50368,O=CC1OC2CCC=C12,-69.52954695
50369,O=CN1CC2CCC=C12,-72.85515765
50370,O=CN1CC2CCN=C12,-68.2103124
50371,O=CN1CC2OCC=C12,-65.07771197
50372,O=CC1CC2CCCC12,-82.74537594
50373,O=CC1CC2CCOC12,-75.32029032
50374,O=CC1CC2COCC12,-75.15819217
50375,O=CC1CC2OCCC12,-75.24545904
50376,O=CC1CC2OCOC12,-67.89716392
50377,O=CC1NC2CCOC12,-70.22738261
50378,O=CC1OC2CCCC12,-75.30175937
50379,O=CC1OC2CCOC12,-67.81199233
50380,O=CC1OC2COCC12,-67.5319873
50381,O=CN1CC2CCCC12,-78.44306744
50382,O=CN1CC2COCC12,-70.80551543
50383,O=CN1CC2OCCC12,-71.02073017
50384,O=CC1CC=C(C1)C#C,-72.43305484
50385,O=CC1CC=C(C1)C#N,-69.1068727
50386,O=CC1CN=C(N1)C#C,-62.94246277
50387,O=CC1CN=C(N1)C#N,-59.50430584
50388,O=CC1CN=C(O1)C#C,-60.32685121
50389,O=CC1CN=C(O1)C#N,-56.82899253
50390,C#CC1=CCN(C1)C=O,-68.11014734
50391,C1C=C(CN1C=O)C#N,-64.74445429
50392,O=CC1CC(C=O)=CN1,-66.67406714
50393,O=CC1CC=C(C1)C=O,-71.3531443
50394,O=CC1CN=C(N1)C=O,-61.90883878
50395,O=CC1CN=C(O1)C=O,-59.19706223
50396,C1C=C(CN1C=O)C=O,-67.02971978
50397,O=CC1CC=C2CCC12,-77.13605079
50398,O=CC1CC=C2COC12,-69.47142346
50399,O=CC1CN=C2OCC12,-65.06709953
50400,O=CN1CC=C2CCC12,-72.89752576
50401,N=C1OC(CC=C1)C=O,-66.5004858
50402,O=CC1CC(=O)C=CN1,-66.89439763
50403,O=CC1CC=CC(=O)C1,-71.62895878
50404,O=CC1CC=CC(=O)N1,-67.20975023
50405,O=CC1CC=CC(=O)O1,-64.57996154
50406,C1C=CC(=O)CN1C=O,-67.19638944
50407,O=CC1CC=CC11CC1,-77.62484868
50408,O=CC1CC=CC11CN1,-72.58320719
50409,O=CC1CC=CC11CO1,-70.23810389
50410,O=CC1OC=NC11CC1,-65.72830868
50411,C1CC12C=CCN2C=O,-73.26955964
50412,O=CC1CC=CC1C#C,-72.04858535
50413,O=CC1CC=CC1C#N,-68.78531591
50414,O=CC1NC=NC1C#C,-62.73249982
50415,O=CC1NC=NC1C#N,-59.42683506
50416,O=CC1OC=NC1C#C,-60.12181352
50417,O=CN1CC=CC1C#C,-67.75435864
50418,O=CN1CC=CC1C#N,-64.43587732
50419,N=CN1C=NCC1C=O,-64.16885212
50420,O=CC1C=CCN1C=O,-66.76198709
50421,O=CC1CC=CC1C=O,-70.96317812
50422,O=CC1CC=CN1C=O,-66.81074987
50423,O=CC1CN=CN1C=O,-62.25148438
50424,O=CC1NC=NC1C=O,-61.74314873
50425,O=CC1OC=NC1C=O,-59.12214932
50426,O=CC1CC=CC2CC12,-77.69208798
50427,O=CC1CC=CC2CN12,-72.48921911
50428,O=CC1CC=CC2NC12,-72.64990227
50429,O=CC1CC=CC2OC12,-70.29081232
50430,O=CC1OC=NC2CC12,-65.65064742
50431,O=CN1CC=CC2CC12,-73.34074459
50432,O=CC1CC=CC=CC1,-78.05018964
50433,C1C=CC=CCN1C=O,-73.68872363
50434,N=C1CC=CCN1C=O,-69.09321259
50435,N=C1NC=CCN1C=O,-64.57394783
50436,N=CN1CC=CCC1=O,-69.65232467
50437,N=CN1CC=CNC1=O,-64.81648279
50438,O=CC1CC=CCC1=O,-71.44465615
50439,O=CC1CC=CNC1=O,-67.31402421
50440,O=CC1CN=CNC1=O,-62.6755192
50441,O=CC1CN=COC1=O,-59.96053171
50442,C1C=CCN(C1=O)C=O,-67.30305802
50443,C1C=CNC(=O)N1C=O,-62.94896629
50444,O=CC1CC=CCC=C1,-77.82939657
50445,O=CC1OC=NCC=C1,-65.70207691
50446,C1C=CCN(C=C1)C=O,-73.62825996
