i,smiles,A_G_eV,status
75515,[H]O[C@]1([H])[C@]([H])(C#N)C([H])([H])[C@@]1([H])C([H])=O,-65.97366333007812,OK
75516,[H]C#C[C@]1([H])N([H])[C@@]([H])(C([H])=O)[C@]1([H])O[H],-64.15689086914062,OK
75517,[H]O[C@]1([H])[C@]([H])(C#N)N([H])[C@@]1([H])C([H])=O,-60.847686767578125,OK
75518,[H]C#C[C@]1([H])O[C@@]([H])(C([H])=O)[C@]1([H])O[H],-61.60038375854492,OK
75519,[H]O[C@@]1([H])[C@]([H])(C([H])=O)O[C@@]1([H])C#N,-58.22532653808594,OK
75520,[H]C(=O)[C@]1([H])C([H])([H])[C@@]([H])(C([H])=O)C1([H])C([H])([H])[H],-75.45576477050781,OK
75521,[H]C(=O)N1C([H])([H])[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])[H],-71.23046112060547,OK
75522,[H]C(=O)[C@]1([H])N([H])[C@@]([H])(C([H])=O)C1([H])C([H])([H])[H],-70.4795913696289,OK
75523,[H]C(=O)[C@]1([H])O[C@@]([H])(C([H])=O)C1([H])C([H])([H])[H],-67.9113540649414,OK
75524,[H]C(=O)[C@@]1([H])[NH+](C([H])([H])[H])[C@]([H])(C([H])=O)C1([H])[H],-70.1917495727539,OK
75525,[H]OC1([H])[C@]([H])(C([H])=O)C([H])([H])[C@@]1([H])C([H])=O,-68.16107177734375,OK
75526,[H]OC1([H])[C@]([H])(C([H])=O)N([H])[C@@]1([H])C([H])=O,-63.00653076171875,OK
75527,[H]OC1([H])[C@]([H])(C([H])=O)O[C@@]1([H])C([H])=O,-60.5022087097168,OK
75528,[H]O[C@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])C([H])([H])C([H])=O,-80.09549713134766,OK
75529,[H]O[C@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])N([H])C([H])=O,-75.79100799560547,OK
75530,[H][N-][C+]([H])O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])O[H],-74.90867614746094,OK
75531,[H]O[C@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@]1([H])OC([H])=O,-73.07376861572266,OK
75532,[H]O[C@@]1([H])[C@@]([H])(C([H])([H])C([H])=O)[C@@]1(O[H])C([H])([H])[H],-72.58551025390625,OK
75533,[H]O[C@@]1([H])[C@@]([H])(N([H])C([H])=O)[C@@]1(O[H])C([H])([H])[H],-68.3382797241211,OK
75534,[H][N-][C+]([H])O[C@]1([H])[C@]([H])(O[H])[C@]1(O[H])C([H])([H])[H],-67.48271942138672,OK
75535,[H]O[C@@]1([H])[C@@]([H])(OC([H])=O)[C@@]1(O[H])C([H])([H])[H],-65.6466064453125,OK
75536,[H]C(=O)C([H])([H])[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-87.39642333984375,OK
75537,[H]O[C@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])=O,-80.01177215576172,OK
75538,[H]C(=O)N([H])[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-83.21580505371094,OK
75539,[H]O[C@@]1(C([H])([H])[H])[C@]([H])(N([H])C([H])=O)[C@]1([H])C([H])([H])[H],-75.84622192382812,OK
75540,[H][N-][C+]([H])O[C@]1([H])[C@]([H])(C([H])([H])[H])[C@]1(O[H])C([H])([H])[H],-74.9671859741211,OK
75541,[H]C(=O)O[C@@]1([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-80.54965209960938,OK
75542,[H]O[C@@]1(C([H])([H])[H])[C@]([H])(OC([H])=O)[C@]1([H])C([H])([H])[H],-73.14630889892578,OK
75543,[H]C(=O)C([H])([H])[N@H+]1C(C([H])([H])[H])(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-82.2375259399414,OK
75544,[H]C(=O)C([H])([H])[C@]1([H])[N@H+](C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])[H],-82.14837646484375,OK
75545,[H]C#C[C@@]1([H])[N@@H+](C([H])([H])C([H])=O)[C@@]1([H])C([H])([H])[H],-71.25109100341797,OK
75546,[H]C(=O)C([H])([H])[N@@H+]1[C@]([H])(C#N)[C@]1([H])C([H])([H])[H],-67.93551635742188,OK
75547,[H]C#C[C@]1([H])[C@]([H])(C([H])([H])C([H])=O)[C@]1([H])C([H])([H])[H],-76.54315948486328,OK
75548,[H]C(=O)C([H])([H])[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],-73.2902603149414,OK
75549,[H]C#C[C@]1([H])[C@]([H])(N([H])C([H])=O)[C@]1([H])C([H])([H])[H],-72.36662292480469,OK
75550,[H]C(=O)N([H])[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],-69.09700775146484,OK
75551,[H]C#C[C@]1([H])[C@]([H])(O[C+]([H])[N-][H])[C@]1([H])C([H])([H])[H],-71.42298126220703,OK
75552,[H][N-][C+]([H])O[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],-68.15138244628906,OK
75553,[H]C#C[C@]1([H])[C@]([H])(OC([H])=O)[C@]1([H])C([H])([H])[H],-69.59748077392578,OK
75554,[H]C(=O)O[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])C([H])([H])[H],-66.29483795166016,OK
75555,[H]C#C[C@@]1([H])[N@@H+](C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])=O,-71.16085815429688,OK
75556,[H]C(=O)C([H])([H])[C@]1([H])[N@H+](C([H])([H])[H])[C@]1([H])C#N,-67.86286163330078,OK
75557,[H]C(=O)N([H])[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])N([H])[H],-64.13528442382812,OK
75558,[H][N-][C+]([H])O[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])N([H])[H],-63.15385437011719,OK
75559,[H]C(=O)O[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])N([H])[H],-61.2900619506836,OK
75560,[H]C#C[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])C([H])([H])C([H])=O,-69.12092590332031,OK
75561,[H]O[C@]1([H])[C@]([H])(C#N)[C@]1([H])C([H])([H])C([H])=O,-65.8233413696289,OK
75562,[H]C#C[C@@]1([H])[C@@]([H])(O[H])[C@@]1([H])N([H])C([H])=O,-64.90727233886719,OK
75563,[H]O[C@]1([H])[C@]([H])(C#N)[C@]1([H])N([H])C([H])=O,-61.62062454223633,OK
75564,[H]C#C[C@]1([H])[C@]([H])(O[C+]([H])[N-][H])[C@]1([H])O[H],-63.88793182373047,OK
75565,[H][N-][C+]([H])O[C@@]1([H])[C@@]([H])(C#N)[C@@]1([H])O[H],-60.61731719970703,OK
75566,[H]C#C[C@]1([H])[C@]([H])(OC([H])=O)[C@]1([H])O[H],-62.06139755249024,OK
75567,[H]O[C@]1([H])[C@]([H])(C#N)[C@]1([H])OC([H])=O,-58.74176788330078,OK
75568,[H]C(=O)C([H])([H])[N@@H+]1[C@]([H])(C([H])=O)[C@]1([H])C([H])([H])[H],-70.1473159790039,OK
75569,[H]C(=O)C([H])([H])[C@@]1([H])[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[H],-75.3616714477539,OK
75570,[H]C(=O)N1[C@@]([H])(C([H])([H])[H])[C@@]1([H])C([H])([H])C([H])=O,-70.7082748413086,OK
75571,[H]C(=O)N([H])[C@@]1([H])[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[H],-71.14153289794922,OK
75572,[H][N-][C+]([H])O[C@@]1([H])[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[H],-70.32962799072266,OK
75573,[H]C(=O)O[C@@]1([H])[C@@]([H])(C([H])=O)[C@@]1([H])C([H])([H])[H],-68.48518371582031,OK
75574,[H]C(=O)C([H])([H])[C@]1([H])[N@H+](C([H])([H])[H])[C@]1([H])C([H])=O,-70.04568481445312,OK
75575,[H]O[C@]1([H])[C@]([H])(C([H])=O)[C@]1([H])C([H])([H])C([H])=O,-67.9633560180664,OK
75576,[H]O[C@]1([H])[C@]([H])(C([H])=O)[C@]1([H])N([H])C([H])=O,-63.743438720703125,OK
75577,[H][N-][C+]([H])O[C@]1([H])[C@]([H])(O[H])[C@]1([H])C([H])=O,-63.01123428344727,OK
75578,[H]O[C@@]1([H])[C@@]([H])(OC([H])=O)[C@@]1([H])C([H])=O,-61.04061508178711,OK
75579,[H]C(=O)N([H])[C@]1([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-71.66374969482422,OK
75580,[H][N-][C+]([H])O[C@]1([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-70.82865905761719,OK
75581,[H]C(=O)O[C@]1([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-69.01390075683594,OK
75582,[H]C(=O)C([H])([H])[C@@]1([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-75.75715637207031,OK
75583,[H]C(=O)C([H])([H])[C@@]1([H])N([H])C(=O)[C@@]1([H])C([H])([H])[H],-71.58029174804688,OK
75584,[H][N-]C1O[C@]([H])(C([H])([H])C([H])=O)[C@]1([H])C([H])([H])[H],-70.96823120117188,OK
75585,[H]C(=O)C([H])([H])[C@@]1([H])OC(=O)[C@@]1([H])C([H])([H])[H],-69.18476867675781,OK
75586,[H]C(=O)C([H])([H])[N@@H+]1C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-70.58637237548828,OK
75587,[H]C(=O)C([H])([H])[C@]1([H])N(C([H])([H])[H])C(=O)C1([H])[H],-71.547119140625,OK
75588,[H]O[C@]1([H])C(=O)C([H])([H])[C@@]1([H])N([H])C([H])=O,-64.15046691894531,OK
75589,[H][N-][C+]([H])O[C@]1([H])C([H])([H])C(=O)[C@@]1([H])O[H],-63.31706619262695,OK
75590,[H]O[C@]1([H])C(=O)C([H])([H])[C@@]1([H])OC([H])=O,-61.48092269897461,OK
75591,[H]O[C@]1([H])C(=O)C([H])([H])[C@]1([H])C([H])([H])C([H])=O,-68.3556900024414,OK
75592,[H]O[C@]1([H])C(=O)N([H])[C@]1([H])C([H])([H])C([H])=O,-64.19702911376953,OK
75593,[H][N-][C@@H]1O[C@]([H])(C([H])([H])C([H])=O)[C@]1([H])O[H],-63.5067253112793,OK
75594,[H]O[C@]1([H])C(=O)O[C@]1([H])C([H])([H])C([H])=O,-61.661251068115234,OK
75595,[H]C#C[C@]1([H])C([H])([H])C([H])=C(C([H])([H])[H])[C@]1([H])O[H],-76.96208190917969,OK
75596,[H]O[C@@]1([H])C(C([H])([H])[H])=C([H])C([H])([H])[C@@]1([H])C#N,-73.7317886352539,OK
75597,[H]C#C[C@]1([H])C([H])([H])C([H])=C(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-84.33976745605469,OK
75598,[H]C1=C(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@]([H])(C#N)C1([H])[H],-81.13995361328125,OK
75599,[H]N([H])C1[NH2+]C([H])([H])[C@@]([H])(C#N)[N@H+]1C([H])([H])[H],-66.8915786743164,OK
75600,[H]O[C@@]1([H])C(C([H])([H])[H])=C([H])C([H])([H])[C@@]1([H])C([H])=O,-75.90755462646484,OK
75601,[H]C(=O)[C@]1([H])C([H])([H])C([H])=C(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-83.27194213867188,OK
75602,[H]C(=O)N1C([H])([H])C([H])=C(C([H])([H])[H])[C@@]1([H])C([H])([H])[H],-79.0230941772461,OK
75603,[H]C#C[C@]1([H])C([H])([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-77.56970977783203,OK
75604,[H]C1([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@]([H])(C#N)C1([H])[H],-74.32652282714844,OK
75605,[H]C#C[C@]1([H])C([H])([H])N([H])C(=O)[C@@]1([H])C([H])([H])[H],-73.377197265625,OK
75606,[H]N1C(=O)[C@@]([H])(C([H])([H])[H])[C@]([H])(C#N)C1([H])[H],-70.10655212402344,OK
75607,[H]C#C[C@]1([H])C([H])([H])OC([N-][H])[C@@]1([H])C([H])([H])[H],-72.6552505493164,OK
75608,[H][N-]C1OC([H])([H])[C@@]([H])(C#N)[C@]1([H])C([H])([H])[H],-69.36688995361328,OK
75609,[H]C#C[C@]1([H])C([H])([H])OC(=O)[C@@]1([H])C([H])([H])[H],-70.81151580810547,OK
75610,[H]C([H])([H])[C@]1([H])C(=O)OC([H])([H])[C@@]1([H])C#N,-67.50440216064453,OK
75611,[H]C#C[C@]1([H])N([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-72.42335510253906,OK
75612,[H]N1C([H])([H])C(=O)[C@@]([H])(C([H])([H])[H])[C@]1([H])C#N,-69.1565170288086,OK
75613,[H]C#C[C@]1([H])OC([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-69.90189361572266,OK
75614,[H]C1([H])O[C@@]([H])(C#N)[C@]([H])(C([H])([H])[H])C1=O,-66.58917999267578,OK
75615,[H]C#C[C@@]1([H])N(C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],-73.2487564086914,OK
75616,[H]C([H])([H])N1C(=O)C([H])([H])C([H])([H])[C@@]1([H])C#N,-69.9599380493164,OK
75617,[H]C#C[C@@]1([H])N(C([H])([H])[H])C(=O)N([H])C1([H])[H],-68.57514953613281,OK
75618,[H]N1C(=O)N(C([H])([H])[H])[C@]([H])(C#N)C1([H])[H],-65.2746810913086,OK
75619,[H]C#C[C@@]1([H])[N@@H+](C([H])([H])[H])C([N-][H])OC1([H])[H],-67.753662109375,OK
75620,[H][N-]C1OC([H])([H])[C@@]([H])(C#N)[N@H+]1C([H])([H])[H],-64.4377670288086,OK
75621,[H]C#C[C@@]1([H])N(C([H])([H])[H])C(=O)OC1([H])[H],-66.07453155517578,OK
75622,[H]C([H])([H])N1C(=O)OC([H])([H])[C@@]1([H])C#N,-62.73250961303711,OK
75623,[H]N1C(=O)[C@@]([H])(N([H])[H])[C@]([H])(C#N)C1([H])[H],-65.07957458496094,OK
75624,[H][N-]C1OC([H])([H])[C@@]([H])(C#N)[C@]1([H])N([H])[H],-64.25082397460938,OK
75625,[H]C#C[C@]1([H])C([H])([H])OC(=O)[C@@]1([H])N([H])[H],-65.76219940185547,OK
75626,[H]N([H])[C@]1([H])C(=O)OC([H])([H])[C@@]1([H])C#N,-62.45734786987305,OK
75627,[H]C#C[C@]1([H])C([H])([H])C([H])([H])C(=O)[C@@]1([H])O[H],-70.19975280761719,OK
75628,[H]O[C@]1([H])C(=O)C([H])([H])C([H])([H])[C@@]1([H])C#N,-66.93305206298828,OK
75629,[H]C#C[C@]1([H])C([H])([H])N([H])C(=O)[C@@]1([H])O[H],-65.9282455444336,OK
75630,[H]O[C@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])C#N,-62.63960647583008,OK
75631,[H]C#C[C@]1([H])C([H])([H])OC([N-][H])[C@@]1([H])O[H],-65.20882415771484,OK
75632,[H][N-]C1OC([H])([H])[C@@]([H])(C#N)[C@]1([H])O[H],-61.9039192199707,OK
75633,[H]C#C[C@]1([H])C([H])([H])OC(=O)[C@@]1([H])O[H],-63.30963516235352,OK
75634,[H]O[C@]1([H])C(=O)OC([H])([H])[C@@]1([H])C#N,-59.98279571533203,OK
75635,[H]C#C[C@]1([H])N([H])C([H])([H])C(=O)[C@@]1([H])O[H],-64.95159912109375,OK
75636,[H]O[C@]1([H])C(=O)C([H])([H])N([H])[C@@]1([H])C#N,-61.63066482543945,OK
75637,[H]C#C[C@]1([H])OC([H])([H])C(=O)[C@@]1([H])O[H],-62.34931945800781,OK
75638,[H]O[C@]1([H])C(=O)C([H])([H])O[C@@]1([H])C#N,-59.02142333984375,OK
75639,[H]C(=O)[C@]1([H])C([H])([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-76.58267211914062,OK
75640,[H]C(=O)[C@]1([H])C([H])([H])N([H])C(=O)[C@@]1([H])C([H])([H])[H],-72.28038787841797,OK
75641,[H][N-]C1OC([H])([H])[C@@]([H])(C([H])=O)[C@]1([H])C([H])([H])[H],-71.4841537475586,OK
75642,[H]C(=O)[C@]1([H])C([H])([H])OC(=O)[C@@]1([H])C([H])([H])[H],-69.70159149169922,OK
75643,[H]C(=O)[C@]1([H])N([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-71.43095397949219,OK
75644,[H]C(=O)[C@]1([H])OC([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-68.87240600585938,OK
75645,[H]C(=O)N1C([H])([H])C([H])([H])C(=O)[C@@]1([H])C([H])([H])[H],-72.2260971069336,OK
75646,[H]C(=O)[C@@]1([H])N(C([H])([H])[H])C(=O)C([H])([H])C1([H])[H],-72.19056701660156,OK
75647,[H]C(=O)[C@@]1([H])N(C([H])([H])[H])C(=O)N([H])C1([H])[H],-67.53502655029297,OK
75648,[H][N-]C1OC([H])([H])[C@@]([H])(C([H])=O)[N@@H+]1C([H])([H])[H],-66.71492767333984,OK
75649,[H]C(=O)[C@@]1([H])N(C([H])([H])[H])C(=O)OC1([H])[H],-65.01853942871094,OK
75650,[H]O[C@]1([H])C(=O)C([H])([H])C([H])([H])[C@@]1([H])C([H])=O,-69.15878295898438,OK
75651,[H]O[C@]1([H])C(=O)N([H])C([H])([H])[C@@]1([H])C([H])=O,-64.8853988647461,OK
75652,[H][N-]C1OC([H])([H])[C@@]([H])(C([H])=O)[C@]1([H])O[H],-64.15201568603516,OK
75653,[H]O[C@]1([H])C(=O)OC([H])([H])[C@@]1([H])C([H])=O,-62.24809265136719,OK
75654,[H]O[C@]1([H])C(=O)C([H])([H])N([H])[C@@]1([H])C([H])=O,-63.98674011230469,OK
75655,[H]O[C@]1([H])C(=O)C([H])([H])O[C@@]1([H])C([H])=O,-61.33224105834961,OK
75656,[H]O[C@]1([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]3([H])[C@]2([H])[C@@]13C([H])([H])[H],-81.25820922851562,OK
75657,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])[N@H+]3[C@]1(C([H])([H])[H])[C@@]3([H])C2([H])[H],-76.51654815673828,OK
75658,[H]O[C@]1([H])[C@]2(O[H])C([H])([H])[C@@]3([H])[C@]2([H])[C@@]13C([H])([H])[H],-73.8899154663086,OK
75659,[H]O[C@@]1([H])[C@@]2(C([H])([H])[H])[N@H+]3C([H])([H])[C@]1(C([H])([H])[H])[C@]32[H],-76.1344985961914,OK
75660,[H]O[C@]1([H])[C@]2(O[H])C([H])([H])[N@H+]3[C@]2([H])[C@]31C([H])([H])[H],-68.78013610839844,OK
75661,[H]O[C@]1([H])[C@]2(C([H])([H])[H])O[C@@]3([H])[C@]2([H])[C@]31C([H])([H])[H],-73.76847076416016,OK
75662,[H]O[C@@]1([H])[C@@]2(C([H])([H])[H])C([H])([H])[C@]3([H])[C@@]2([H])[C@]13O[H],-73.74182891845703,OK
75663,[H]O[C@@]1([H])[C@@]2(C([H])([H])[H])O[C@]3([H])[C@@]2([H])[C@]13O[H],-66.22998809814453,OK
75664,[H]C([H])([H])[C@]1([H])[C@]2(C([H])([H])[H])C([H])([H])[C@@]3([H])[C@]2([H])[C@]31C([H])([H])[H],-88.50128936767578,OK
75665,[H]C([H])([H])[C@@]12[N@H+]3[C@@](C([H])([H])[H])([C@]1([H])C([H])([H])[H])[C@@]3([H])C2([H])[H],-83.83943176269531,OK
75666,[H]O[C@@]12C([H])([H])[C@@]3([H])[C@]1([H])[C@@]3(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-81.11709594726562,OK
75667,[H]C([H])([H])[C@@]1([H])[C@@]2(C([H])([H])[H])[N@H+]3C([H])([H])[C@]1(C([H])([H])[H])[C@]32[H],-83.42524719238281,OK
75668,[H]O[C@@]12C([H])([H])[N@H+]3[C@]1([H])[C@@]3(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-76.03166961669922,OK
75669,[H]C([H])([H])[C@]1([H])[C@]2(C([H])([H])[H])O[C@@]3([H])[C@]2([H])[C@]31C([H])([H])[H],-80.97260284423828,OK
75670,[H]O[C@@]12[C@@]3([H])C([H])([H])[C@@](C([H])([H])[H])([C@@]1([H])C([H])([H])[H])[C@]32[H],-81.01899719238281,OK
75671,[H]O[C@@]12C([H])([H])[C@@]3([H])[C@]1([H])[C@@]3(O[H])[C@]2([H])C([H])([H])[H],-73.61763763427734,OK
75672,[H]O[C@@]12[C@@]3([H])O[C@@](C([H])([H])[H])([C@@]1([H])C([H])([H])[H])[C@]32[H],-73.46370697021484,OK
75673,[H]O[C@]1([H])[C@]2(O[H])C([H])([H])[C@@]3([H])[C@]2([H])[C@@]13O[H],-66.38610076904297,OK
75674,[H]O[C@]1([H])[C@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]2([H])[C@@]13C([H])([H])[H],-80.53898620605469,OK
75675,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])[N@@H+]3C([H])([H])[C@@]2([H])[C@@]31C([H])([H])[H],-75.27922058105469,OK
75676,C[C@]12[C@@H](O)[C@]3(C)C14OC423,-72.83035278320312,OK
75677,[H]O[C@@]1([H])[C@@]2(O[H])[C@]3([H])C([H])([H])[C@@]2([H])[C@]13C([H])([H])[H],-73.14200592041016,OK
75678,[H]O[C@@]1([H])[C@@]2(O[H])[C@]3([H])N([H])[C@@]2([H])[C@]13C([H])([H])[H],-67.90786743164062,OK
75679,C[C@]12[C@@H](O)[C@]3(O)C14OC423,-65.45811462402344,OK
75680,[H]C([H])([H])[C@]1([H])[C@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@]2([H])[C@@]13C([H])([H])[H],-87.88546752929688,OK
75681,[H]O[C@]12[C@]3([H])C([H])([H])[C@@]1([H])[C@]3(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-80.53199768066406,OK
75682,[H]C([H])([H])[C@]1([H])[C@@]2(C([H])([H])[H])[N@@H+]3C([H])([H])[C@@]2([H])[C@@]31C([H])([H])[H],-82.68985748291016,OK
75683,[H]O[C@]12[C@]3([H])N([H])[C@@]1([H])[C@]3(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-75.34706115722656,OK
75684,C[C@H]1[C@]2(C)C34OC32[C@@]14C,-80.20622253417969,OK
75685,C[C@H]1[C@]2(C)C34OC32[C@@]14O,-72.7744369506836,OK
75686,[H]O[C@]12[C@]([H])(C([H])([H])[H])[C@]3(O[H])[C@@]1([H])C([H])([H])[C@]23[H],-73.09069061279297,OK
75687,[H]O[C@]12[C@]3([H])N([H])[C@@]1([H])[C@]3(O[H])[C@]2([H])C([H])([H])[H],-67.89994812011719,OK
75688,C[C@H]1[C@]2(O)C34OC32[C@@]14O,-65.25222778320312,OK
75689,[H]C([H])([H])[N@H+]1[C@@]2(C([H])([H])[H])[C@]3([H])C([H])([H])[C@@]2([H])[C@]13C([H])([H])[H],-82.55845642089844,OK
75690,[H]N1[C@]2([H])[C@@]3(C([H])([H])[H])[N@H+](C([H])([H])[H])[C@]2(C([H])([H])[H])[C@@]13[H],-77.3064956665039,OK
75691,C[N@H+]1[C@]2(C)C34OC32[C@@]14C,-74.80233764648438,OK
75692,[H]O[C@]1([H])[C@]2(O[H])[C@@]3([H])C([H])([H])[C@]2([H])[C@@]13O[H],-65.69923400878906,OK
75693,[H]O[C@]1([H])[C@]2(O[H])[C@@]3([H])N([H])[C@]2([H])[C@@]13O[H],-60.53274154663086,OK
75694,O[C@H]1[C@]2(O)C34OC32[C@@]14O,-57.95683288574219,OK
75695,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])[C@]3([H])C([H])([H])[C@]3([H])[C@@]12C([H])([H])[H],-81.14990997314453,OK
75696,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])[C@]3([H])N([H])[C@]3([H])[C@@]12C([H])([H])[H],-75.9504165649414,OK
75697,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])[C@]3([H])O[C@]3([H])[C@@]12C([H])([H])[H],-73.55374908447266,OK
75698,[H]O[C@]1([H])[C@@]2(O[H])[C@]3([H])C([H])([H])[C@]3([H])[C@@]12C([H])([H])[H],-73.7199478149414,OK
75699,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])[N@@H+]3C([H])([H])[C@]3([H])[C@@]12O[H],-68.50325775146484,OK
75700,[H]O[C@]1([H])[C@@]2(O[H])[C@]3([H])N([H])[C@]3([H])[C@@]12C([H])([H])[H],-68.60701751708984,OK
75701,[H]O[C@]1([H])[C@@]2(O[H])[C@]3([H])O[C@]3([H])[C@@]12C([H])([H])[H],-66.18647766113281,OK
75702,[H]O[C@]1([H])[C@@]2(C([H])([H])[H])[N@@H+]3C([H])([H])[C@]3([H])[C@@]12C([H])([H])[H],-75.97760009765625,OK
75703,[H]C([H])([H])[C@@]1([H])[C@@]2(C([H])([H])[H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12C([H])([H])[H],-87.58295440673828,OK
75704,[H]O[C@@]12[C@]3([H])C([H])([H])[C@]3([H])[C@]1(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-80.134521484375,OK
75705,[H]C([H])([H])[C@]1([H])[C@]2(C([H])([H])[H])[N@@H+]3C([H])([H])[C@]3([H])[C@]12C([H])([H])[H],-82.53617095947266,OK
75706,[H]N1[C@@]2([H])[C@]1([H])[C@@]1(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])[C@@]21C([H])([H])[H],-82.55126953125,OK
75707,[H]O[C@@]12[C@]3([H])N([H])[C@]3([H])[C@]1(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-75.09812927246094,OK
75708,[H]C([H])([H])[C@]1([H])[C@]2(C([H])([H])[H])[C@]3([H])O[C@]3([H])[C@]12C([H])([H])[H],-80.29312896728516,OK
75709,[H]O[C@@]12[C@]3([H])O[C@]3([H])[C@]1(C([H])([H])[H])[C@]2([H])C([H])([H])[H],-72.81655883789062,OK
75710,[H]O[C@@]12[C@]([H])(C([H])([H])[H])[C@]1(C([H])([H])[H])[N@@H+]1C([H])([H])[C@@]12[H],-75.05725860595703,OK
75711,[H]O[C@@]12[C@]([H])(C([H])([H])[H])[C@]1(O[H])[C@]1([H])C([H])([H])[C@@]12[H],-72.60482788085938,OK
75712,[H]O[C@@]12[C@]3([H])N([H])[C@]3([H])[C@]1(O[H])[C@]2([H])C([H])([H])[H],-67.55252075195312,OK
75713,[H]O[C@@]12[C@]3([H])O[C@]3([H])[C@]1(O[H])[C@]2([H])C([H])([H])[H],-65.2711181640625,OK
75714,[H]C([H])([H])[N@@H+]1[C@]2(C([H])([H])[H])[C@]3([H])C([H])([H])[C@]3([H])[C@]12C([H])([H])[H],-82.44092559814453,OK
75715,[H]N1[C@@]2([H])[C@]1([H])[C@@]1(C([H])([H])[H])[N@@H+](C([H])([H])[H])[C@@]21C([H])([H])[H],-77.396240234375,OK
75716,[H]C([H])([H])[N@@H+]1[C@]2(C([H])([H])[H])[C@]3([H])O[C@]3([H])[C@]12C([H])([H])[H],-75.10848999023438,OK
75717,[H]O[C@@]1([H])[C@@]2(O[H])[C@@]3([H])C([H])([H])[C@@]3([H])[C@@]12O[H],-65.37443542480469,OK
75718,[H]O[C@@]1([H])[C@@]2(O[H])[C@@]3([H])N([H])[C@@]3([H])[C@@]12O[H],-60.39717483520508,OK
75719,[H]O[C@@]1([H])[C@@]2(O[H])[C@@]3([H])O[C@@]3([H])[C@@]12O[H],-57.99103164672852,OK
75720,[H]O[C@@]1([H])[C@]2(O[H])C([H])([H])C(=O)[C@]12C([H])([H])[H],-67.61882781982422,OK
